date,market_location,category,commodity,min_price,max_price,modal_price,rainfall_mm
2025-02-21,North Mandi,Vegetable,Onion,21.82,26.68,24.25,0.1
2025-02-21,South Mandi,Vegetable,Onion,16.6,20.3,18.45,0.77
2025-02-21,Central Mandi,Fruit,Apple,91.44,111.76,101.6,1.08
2025-02-21,North Mandi,Fruit,Apple,96.2,117.58,106.89,1.68
2025-02-21,South Mandi,Fruit,Apple,117.12,143.14,130.13,1.13
2025-02-21,Central Mandi,Grain,Wheat,30.63,37.43,34.03,2.24
2025-02-21,North Mandi,Grain,Wheat,32.6,39.84,36.22,2.01
2025-02-21,South Mandi,Grain,Wheat,27.23,33.29,30.26,2.7
2025-02-21,Central Mandi,Grain,Rice,41.06,50.18,45.62,1.26
2025-02-21,North Mandi,Grain,Rice,41.36,50.56,45.96,0.34
2025-02-21,South Mandi,Grain,Rice,44.81,54.77,49.79,3.47
2025-02-22,Central Mandi,Vegetable,Tomato,26.22,32.04,29.13,1.23
2025-02-22,North Mandi,Vegetable,Tomato,29.97,36.63,33.3,1.32
2025-02-22,South Mandi,Vegetable,Tomato,22.13,27.05,24.59,0.63
2025-02-22,Central Mandi,Vegetable,Potato,18.09,22.11,20.1,0.02
2025-02-22,North Mandi,Vegetable,Potato,19.7,24.08,21.89,1.92
2025-02-22,South Mandi,Vegetable,Potato,25.78,31.52,28.65,1.62
2025-02-22,Central Mandi,Vegetable,Onion,18.32,22.39,20.35,0.73
2025-02-22,North Mandi,Vegetable,Onion,35.83,43.79,39.81,0.59
2025-02-22,South Mandi,Vegetable,Onion,34.16,41.74,37.95,0.66
2025-02-22,Central Mandi,Fruit,Apple,101.86,124.5,113.18,1.79
2025-02-22,North Mandi,Fruit,Apple,110.67,135.27,122.97,0.71
2025-02-22,South Mandi,Fruit,Apple,115.67,141.37,128.52,0.74
2025-02-22,Central Mandi,Grain,Wheat,31.92,39.02,35.47,0.09
2025-02-22,North Mandi,Grain,Wheat,29.09,35.55,32.32,0.85
2025-02-22,South Mandi,Grain,Wheat,32.2,39.36,35.78,0.75
2025-02-22,Central Mandi,Grain,Rice,44.19,54.01,49.1,0.15
2025-02-22,North Mandi,Grain,Rice,41.52,50.74,46.13,0.23
2025-02-22,South Mandi,Grain,Rice,44.21,54.03,49.12,0.03
2025-02-23,Central Mandi,Vegetable,Tomato,23.62,28.88,26.25,0.63
2025-02-23,North Mandi,Vegetable,Tomato,33.39,40.81,37.1,2.7
2025-02-23,South Mandi,Vegetable,Tomato,28.65,35.01,31.83,0.25
2025-02-23,Central Mandi,Vegetable,Potato,22.73,27.79,25.26,1.12
2025-02-23,North Mandi,Vegetable,Potato,22.9,28.0,25.45,0.79
2025-02-23,South Mandi,Vegetable,Potato,26.93,32.91,29.92,3.17
2025-02-23,Central Mandi,Vegetable,Onion,32.01,39.13,35.57,0.44
2025-02-23,North Mandi,Vegetable,Onion,30.7,37.52,34.11,0.81
2025-02-23,South Mandi,Vegetable,Onion,16.26,19.88,18.07,0.84
2025-02-23,Central Mandi,Fruit,Apple,127.59,155.95,141.77,0.27
2025-02-23,North Mandi,Fruit,Apple,103.27,126.21,114.74,1.34
2025-02-23,South Mandi,Fruit,Apple,91.77,112.17,101.97,2.48
2025-02-23,Central Mandi,Grain,Wheat,34.46,42.12,38.29,0.11
2025-02-23,North Mandi,Grain,Wheat,29.74,36.35,33.05,2.35
2025-02-23,South Mandi,Grain,Wheat,33.39,40.81,37.1,1.58
2025-02-23,Central Mandi,Grain,Rice,44.78,54.72,49.75,0.3
2025-02-23,North Mandi,Grain,Rice,45.33,55.41,50.37,0.09
2025-02-23,South Mandi,Grain,Rice,43.99,53.77,48.88,1.15
2025-02-24,Central Mandi,Vegetable,Tomato,23.97,29.29,26.63,0.41
2025-02-24,North Mandi,Vegetable,Tomato,41.05,50.17,45.61,0.04
2025-02-24,South Mandi,Vegetable,Tomato,35.96,43.95,39.95,1.0
2025-02-24,Central Mandi,Vegetable,Potato,22.89,27.97,25.43,0.43
2025-02-24,North Mandi,Vegetable,Potato,22.45,27.43,24.94,1.3
2025-02-24,South Mandi,Vegetable,Potato,21.38,26.14,23.76,2.44
2025-02-24,Central Mandi,Vegetable,Onion,33.02,40.36,36.69,1.37
2025-02-24,North Mandi,Vegetable,Onion,31.34,38.3,34.82,1.0
2025-02-24,South Mandi,Vegetable,Onion,33.83,41.35,37.59,1.05
2025-02-24,Central Mandi,Fruit,Apple,106.64,130.34,118.49,0.51
2025-02-24,North Mandi,Fruit,Apple,105.27,128.67,116.97,0.78
2025-02-24,South Mandi,Fruit,Apple,101.0,123.44,112.22,0.32
2025-02-24,Central Mandi,Grain,Wheat,30.94,37.82,34.38,0.19
2025-02-24,North Mandi,Grain,Wheat,28.07,34.31,31.19,1.61
2025-02-24,South Mandi,Grain,Wheat,35.51,43.41,39.46,0.16
2025-02-24,Central Mandi,Grain,Rice,42.29,51.69,46.99,0.39
2025-02-24,North Mandi,Grain,Rice,47.38,57.9,52.64,1.47
2025-02-24,South Mandi,Grain,Rice,42.81,52.33,47.57,0.25
2025-02-25,Central Mandi,Vegetable,Tomato,18.34,22.42,20.38,4.44
2025-02-25,North Mandi,Vegetable,Tomato,39.87,48.73,44.3,3.04
2025-02-25,South Mandi,Vegetable,Tomato,52.23,63.83,58.03,1.62
2025-02-25,Central Mandi,Vegetable,Potato,24.05,29.39,26.72,1.28
2025-02-25,North Mandi,Vegetable,Potato,28.22,34.5,31.36,1.89
2025-02-25,South Mandi,Vegetable,Potato,26.35,32.21,29.28,1.11
2025-02-25,Central Mandi,Vegetable,Onion,21.03,25.71,23.37,0.46
2025-02-25,North Mandi,Vegetable,Onion,32.98,40.3,36.64,0.16
2025-02-25,South Mandi,Vegetable,Onion,5.71,6.97,6.34,5.86
2025-02-25,Central Mandi,Fruit,Apple,116.79,142.75,129.77,0.94
2025-02-25,North Mandi,Fruit,Apple,98.06,119.85,108.95,1.78
2025-02-25,South Mandi,Fruit,Apple,129.57,158.37,143.97,0.95
2025-02-25,Central Mandi,Grain,Wheat,28.77,35.17,31.97,0.8
2025-02-25,North Mandi,Grain,Wheat,32.62,39.86,36.24,1.01
2025-02-25,South Mandi,Grain,Wheat,32.28,39.46,35.87,2.29
2025-02-25,Central Mandi,Grain,Rice,44.57,54.47,49.52,3.54
2025-02-25,North Mandi,Grain,Rice,42.43,51.85,47.14,0.56
2025-02-25,South Mandi,Grain,Rice,45.87,56.07,50.97,0.27
2025-02-26,Central Mandi,Vegetable,Tomato,13.85,16.93,15.39,1.43
2025-02-26,North Mandi,Vegetable,Tomato,25.41,31.05,28.23,1.79
2025-02-26,South Mandi,Vegetable,Tomato,33.45,40.89,37.17,0.62
2025-02-26,Central Mandi,Vegetable,Potato,22.54,27.56,25.05,0.36
2025-02-26,North Mandi,Vegetable,Potato,19.49,23.83,21.66,0.53
2025-02-26,South Mandi,Vegetable,Potato,19.95,24.39,22.17,4.8
2025-02-26,Central Mandi,Vegetable,Onion,31.72,38.78,35.25,0.43
2025-02-26,North Mandi,Vegetable,Onion,21.23,25.95,23.59,0.61
2025-02-26,South Mandi,Vegetable,Onion,25.26,30.88,28.07,0.11
2025-02-26,Central Mandi,Fruit,Apple,89.97,109.97,99.97,0.76
2025-02-26,North Mandi,Fruit,Apple,111.45,136.21,123.83,0.84
2025-02-26,South Mandi,Fruit,Apple,107.0,130.78,118.89,1.29
2025-02-26,Central Mandi,Grain,Wheat,27.35,33.43,30.39,0.1
2025-02-26,North Mandi,Grain,Wheat,28.45,34.77,31.61,0.74
2025-02-26,South Mandi,Grain,Wheat,25.43,31.09,28.26,1.35
2025-02-26,Central Mandi,Grain,Rice,47.6,58.18,52.89,1.79
2025-02-26,North Mandi,Grain,Rice,42.25,51.63,46.94,0.97
2025-02-26,South Mandi,Grain,Rice,44.96,54.95,49.95,0.08
2025-02-27,Central Mandi,Vegetable,Tomato,22.91,28.01,25.46,0.14
2025-02-27,North Mandi,Vegetable,Tomato,49.4,60.38,54.89,1.98
2025-02-27,South Mandi,Vegetable,Tomato,15.89,19.43,17.66,0.03
2025-02-27,Central Mandi,Vegetable,Potato,26.41,32.27,29.34,0.77
2025-02-27,North Mandi,Vegetable,Potato,22.82,27.89,25.35,3.56
2025-02-27,South Mandi,Vegetable,Potato,24.55,30.01,27.28,0.15
2025-02-27,Central Mandi,Vegetable,Onion,37.28,45.56,41.42,0.75
2025-02-27,North Mandi,Vegetable,Onion,29.64,36.22,32.93,0.1
2025-02-27,South Mandi,Vegetable,Onion,40.57,49.59,45.08,1.3
2025-02-27,Central Mandi,Fruit,Apple,133.88,163.62,148.75,1.43
2025-02-27,North Mandi,Fruit,Apple,122.09,149.23,135.66,0.24
2025-02-27,South Mandi,Fruit,Apple,130.39,159.37,144.88,0.52
2025-02-27,Central Mandi,Grain,Wheat,30.82,37.66,34.24,0.37
2025-02-27,North Mandi,Grain,Wheat,29.2,35.7,32.45,0.26
2025-02-27,South Mandi,Grain,Wheat,35.13,42.93,39.03,0.01
2025-02-27,Central Mandi,Grain,Rice,44.3,54.14,49.22,1.52
2025-02-27,North Mandi,Grain,Rice,44.82,54.78,49.8,0.56
2025-02-27,South Mandi,Grain,Rice,40.53,49.53,45.03,0.41
2025-02-28,Central Mandi,Vegetable,Tomato,48.38,59.14,53.76,0.02
2025-02-28,North Mandi,Vegetable,Tomato,36.77,44.95,40.86,3.49
2025-02-28,South Mandi,Vegetable,Tomato,39.44,48.2,43.82,1.43
2025-02-28,Central Mandi,Vegetable,Potato,24.6,30.06,27.33,0.49
2025-02-28,North Mandi,Vegetable,Potato,19.83,24.23,22.03,2.29
2025-02-28,South Mandi,Vegetable,Potato,26.97,32.97,29.97,0.2
2025-02-28,Central Mandi,Vegetable,Onion,30.59,37.39,33.99,0.38
2025-02-28,North Mandi,Vegetable,Onion,14.54,17.78,16.16,0.55
2025-02-28,South Mandi,Vegetable,Onion,35.81,43.77,39.79,0.74
2025-02-28,Central Mandi,Fruit,Apple,109.08,133.32,121.2,0.45
2025-02-28,North Mandi,Fruit,Apple,99.88,122.08,110.98,0.73
2025-02-28,South Mandi,Fruit,Apple,82.9,101.32,92.11,1.37
2025-02-28,Central Mandi,Grain,Wheat,30.17,36.87,33.52,0.48
2025-02-28,North Mandi,Grain,Wheat,29.98,36.64,33.31,0.45
2025-02-28,South Mandi,Grain,Wheat,33.0,40.34,36.67,0.39
2025-02-28,Central Mandi,Grain,Rice,42.58,52.04,47.31,0.7
2025-02-28,North Mandi,Grain,Rice,40.35,49.31,44.83,1.27
2025-02-28,South Mandi,Grain,Rice,45.51,55.63,50.57,0.79
2025-03-01,Central Mandi,Vegetable,Tomato,48.28,59.0,53.64,0.28
2025-03-01,North Mandi,Vegetable,Tomato,31.46,38.45,34.95,2.15
2025-03-01,South Mandi,Vegetable,Tomato,56.13,68.61,62.37,2.08
2025-03-01,Central Mandi,Vegetable,Potato,26.79,32.75,29.77,1.7
2025-03-01,North Mandi,Vegetable,Potato,27.76,33.92,30.84,0.57
2025-03-01,South Mandi,Vegetable,Potato,24.66,30.14,27.4,0.79
2025-03-01,Central Mandi,Vegetable,Onion,31.45,38.43,34.94,0.0
2025-03-01,North Mandi,Vegetable,Onion,24.44,29.88,27.16,0.33
2025-03-01,South Mandi,Vegetable,Onion,40.9,50.0,45.45,1.5
2025-03-01,Central Mandi,Fruit,Apple,140.4,171.6,156.0,0.71
2025-03-01,North Mandi,Fruit,Apple,144.66,176.8,160.73,0.69
2025-03-01,South Mandi,Fruit,Apple,113.92,139.24,126.58,0.94
2025-03-01,Central Mandi,Grain,Wheat,31.16,38.08,34.62,0.49
2025-03-01,North Mandi,Grain,Wheat,33.06,40.4,36.73,0.0
2025-03-01,South Mandi,Grain,Wheat,30.92,37.8,34.36,0.7
2025-03-01,Central Mandi,Grain,Rice,45.38,55.46,50.42,1.63
2025-03-01,North Mandi,Grain,Rice,40.56,49.58,45.07,1.54
2025-03-01,South Mandi,Grain,Rice,46.02,56.24,51.13,0.31
2025-03-02,Central Mandi,Vegetable,Tomato,41.28,50.46,45.87,0.19
2025-03-02,North Mandi,Vegetable,Tomato,49.85,60.93,55.39,2.36
2025-03-02,South Mandi,Vegetable,Tomato,43.7,53.4,48.55,1.57
2025-03-02,Central Mandi,Vegetable,Potato,26.45,32.33,29.39,0.3
2025-03-02,North Mandi,Vegetable,Potato,29.64,36.22,32.93,0.58
2025-03-02,South Mandi,Vegetable,Potato,20.12,24.6,22.36,1.2
2025-03-02,Central Mandi,Vegetable,Onion,22.13,27.05,24.59,1.52
2025-03-02,North Mandi,Vegetable,Onion,30.38,37.12,33.75,1.28
2025-03-02,South Mandi,Vegetable,Onion,21.23,25.95,23.59,0.31
2025-03-02,Central Mandi,Fruit,Apple,120.37,147.11,133.74,0.5
2025-03-02,North Mandi,Fruit,Apple,95.93,117.25,106.59,1.64
2025-03-02,South Mandi,Fruit,Apple,99.07,121.09,110.08,1.02
2025-03-02,Central Mandi,Grain,Wheat,29.07,35.53,32.3,2.5
2025-03-02,North Mandi,Grain,Wheat,32.16,39.3,35.73,0.21
2025-03-02,South Mandi,Grain,Wheat,29.4,35.94,32.67,0.23
2025-03-02,Central Mandi,Grain,Rice,46.74,57.12,51.93,0.39
2025-03-02,North Mandi,Grain,Rice,47.2,57.68,52.44,0.44
2025-03-02,South Mandi,Grain,Rice,43.47,53.13,48.3,0.65
2025-03-03,Central Mandi,Vegetable,Tomato,43.99,53.77,48.88,0.25
2025-03-03,North Mandi,Vegetable,Tomato,42.68,52.16,47.42,0.7
2025-03-03,South Mandi,Vegetable,Tomato,46.9,57.32,52.11,0.97
2025-03-03,Central Mandi,Vegetable,Potato,20.16,24.64,22.4,0.65
2025-03-03,North Mandi,Vegetable,Potato,20.1,24.56,22.33,1.4
2025-03-03,South Mandi,Vegetable,Potato,25.35,30.99,28.17,2.01
2025-03-03,Central Mandi,Vegetable,Onion,30.2,36.92,33.56,0.52
2025-03-03,North Mandi,Vegetable,Onion,31.19,38.13,34.66,4.01
2025-03-03,South Mandi,Vegetable,Onion,39.02,47.7,43.36,0.18
2025-03-03,Central Mandi,Fruit,Apple,89.23,109.05,99.14,3.93
2025-03-03,North Mandi,Fruit,Apple,130.9,159.98,145.44,0.07
2025-03-03,South Mandi,Fruit,Apple,127.43,155.75,141.59,1.44
2025-03-03,Central Mandi,Grain,Wheat,32.79,40.07,36.43,0.35
2025-03-03,North Mandi,Grain,Wheat,33.57,41.03,37.3,0.67
2025-03-03,South Mandi,Grain,Wheat,31.39,38.37,34.88,0.28
2025-03-03,Central Mandi,Grain,Rice,42.36,51.78,47.07,0.43
2025-03-03,North Mandi,Grain,Rice,43.72,53.44,48.58,0.08
2025-03-03,South Mandi,Grain,Rice,43.61,53.31,48.46,2.52
2025-03-04,Central Mandi,Vegetable,Tomato,8.15,9.96,9.05,0.77
2025-03-04,North Mandi,Vegetable,Tomato,41.4,50.6,46.0,0.99
2025-03-04,South Mandi,Vegetable,Tomato,31.57,38.59,35.08,0.16
2025-03-04,Central Mandi,Vegetable,Potato,22.3,27.26,24.78,0.03
2025-03-04,North Mandi,Vegetable,Potato,20.99,25.65,23.32,0.09
2025-03-04,South Mandi,Vegetable,Potato,22.89,27.97,25.43,0.66
2025-03-04,Central Mandi,Vegetable,Onion,40.29,49.25,44.77,0.58
2025-03-04,North Mandi,Vegetable,Onion,17.66,21.58,19.62,2.72
2025-03-04,South Mandi,Vegetable,Onion,42.01,51.35,46.68,2.27
2025-03-04,Central Mandi,Fruit,Apple,118.65,145.01,131.83,0.16
2025-03-04,North Mandi,Fruit,Apple,106.04,129.6,117.82,0.15
2025-03-04,South Mandi,Fruit,Apple,108.11,132.13,120.12,0.72
2025-03-04,Central Mandi,Grain,Wheat,30.48,37.26,33.87,4.04
2025-03-04,North Mandi,Grain,Wheat,28.3,34.6,31.45,0.17
2025-03-04,South Mandi,Grain,Wheat,29.87,36.51,33.19,0.38
2025-03-04,Central Mandi,Grain,Rice,45.32,55.4,50.36,0.75
2025-03-04,North Mandi,Grain,Rice,44.64,54.56,49.6,0.07
2025-03-04,South Mandi,Grain,Rice,46.57,56.91,51.74,0.49
2025-03-05,Central Mandi,Vegetable,Tomato,29.38,35.92,32.65,0.96
2025-03-05,North Mandi,Vegetable,Tomato,27.92,34.12,31.02,0.07
2025-03-05,South Mandi,Vegetable,Tomato,58.72,71.78,65.25,0.55
2025-03-05,Central Mandi,Vegetable,Potato,19.83,24.23,22.03,0.02
2025-03-05,North Mandi,Vegetable,Potato,20.09,24.55,22.32,0.64
2025-03-05,South Mandi,Vegetable,Potato,26.5,32.38,29.44,0.49
2025-03-05,Central Mandi,Vegetable,Onion,34.12,41.7,37.91,1.17
2025-03-05,North Mandi,Vegetable,Onion,26.02,31.8,28.91,0.16
2025-03-05,South Mandi,Vegetable,Onion,34.76,42.48,38.62,1.2
2025-03-05,Central Mandi,Fruit,Apple,116.31,142.15,129.23,0.16
2025-03-05,North Mandi,Fruit,Apple,105.32,128.72,117.02,0.61
2025-03-05,South Mandi,Fruit,Apple,125.98,153.98,139.98,0.75
2025-03-05,Central Mandi,Grain,Wheat,31.76,38.82,35.29,0.65
2025-03-05,North Mandi,Grain,Wheat,28.46,34.78,31.62,0.93
2025-03-05,South Mandi,Grain,Wheat,32.87,40.17,36.52,0.28
2025-03-05,Central Mandi,Grain,Rice,44.94,54.92,49.93,0.32
2025-03-05,North Mandi,Grain,Rice,49.35,60.31,54.83,0.7
2025-03-05,South Mandi,Grain,Rice,47.69,58.29,52.99,1.18
2025-03-06,Central Mandi,Vegetable,Tomato,36.87,45.07,40.97,0.15
2025-03-06,North Mandi,Vegetable,Tomato,30.91,37.77,34.34,0.51
2025-03-06,South Mandi,Vegetable,Tomato,34.76,42.48,38.62,1.11
2025-03-06,Central Mandi,Vegetable,Potato,19.92,24.34,22.13,2.83
2025-03-06,North Mandi,Vegetable,Potato,23.78,29.06,26.42,2.7
2025-03-06,South Mandi,Vegetable,Potato,28.59,34.95,31.77,0.65
2025-03-06,Central Mandi,Vegetable,Onion,42.94,52.48,47.71,0.53
2025-03-06,North Mandi,Vegetable,Onion,37.7,46.08,41.89,1.82
2025-03-06,South Mandi,Vegetable,Onion,29.9,36.54,33.22,1.28
2025-03-06,Central Mandi,Fruit,Apple,88.98,108.76,98.87,2.34
2025-03-06,North Mandi,Fruit,Apple,113.01,138.13,125.57,1.03
2025-03-06,South Mandi,Fruit,Apple,131.03,160.15,145.59,0.5
2025-03-06,Central Mandi,Grain,Wheat,33.36,40.78,37.07,2.67
2025-03-06,North Mandi,Grain,Wheat,31.57,38.59,35.08,2.26
2025-03-06,South Mandi,Grain,Wheat,31.3,38.26,34.78,0.73
2025-03-06,Central Mandi,Grain,Rice,46.43,56.75,51.59,1.51
2025-03-06,North Mandi,Grain,Rice,45.44,55.54,50.49,0.61
2025-03-06,South Mandi,Grain,Rice,45.16,55.2,50.18,1.25
2025-03-07,Central Mandi,Vegetable,Tomato,33.61,41.07,37.34,1.94
2025-03-07,North Mandi,Vegetable,Tomato,49.63,60.65,55.14,0.79
2025-03-07,South Mandi,Vegetable,Tomato,23.95,29.27,26.61,0.5
2025-03-07,Central Mandi,Vegetable,Potato,21.88,26.74,24.31,1.32
2025-03-07,North Mandi,Vegetable,Potato,22.0,26.88,24.44,0.44
2025-03-07,South Mandi,Vegetable,Potato,23.44,28.64,26.04,0.17
2025-03-07,Central Mandi,Vegetable,Onion,29.02,35.48,32.25,1.02
2025-03-07,North Mandi,Vegetable,Onion,28.55,34.89,31.72,0.96
2025-03-07,South Mandi,Vegetable,Onion,22.08,26.98,24.53,1.31
2025-03-07,Central Mandi,Fruit,Apple,114.59,140.05,127.32,0.92
2025-03-07,North Mandi,Fruit,Apple,125.57,153.47,139.52,1.53
2025-03-07,South Mandi,Fruit,Apple,117.87,144.07,130.97,1.52
2025-03-07,Central Mandi,Grain,Wheat,29.89,36.53,33.21,0.61
2025-03-07,North Mandi,Grain,Wheat,31.99,39.09,35.54,1.55
2025-03-07,South Mandi,Grain,Wheat,31.8,38.86,35.33,0.7
2025-03-07,Central Mandi,Grain,Rice,44.39,54.25,49.32,0.46
2025-03-07,North Mandi,Grain,Rice,45.85,56.03,50.94,0.39
2025-03-07,South Mandi,Grain,Rice,43.64,53.34,48.49,0.31
2025-03-08,Central Mandi,Vegetable,Tomato,42.05,51.39,46.72,0.45
2025-03-08,North Mandi,Vegetable,Tomato,55.14,67.4,61.27,1.03
2025-03-08,South Mandi,Vegetable,Tomato,43.0,52.56,47.78,0.26
2025-03-08,Central Mandi,Vegetable,Potato,20.12,24.6,22.36,0.17
2025-03-08,North Mandi,Vegetable,Potato,25.06,30.62,27.84,0.2
2025-03-08,South Mandi,Vegetable,Potato,25.97,31.74,28.85,0.12
2025-03-08,Central Mandi,Vegetable,Onion,31.5,38.5,35.0,0.4
2025-03-08,North Mandi,Vegetable,Onion,32.31,39.49,35.9,1.07
2025-03-08,South Mandi,Vegetable,Onion,28.27,34.55,31.41,0.02
2025-03-08,Central Mandi,Fruit,Apple,93.32,114.06,103.69,0.5
2025-03-08,North Mandi,Fruit,Apple,111.71,136.53,124.12,0.55
2025-03-08,South Mandi,Fruit,Apple,98.15,119.97,109.06,0.59
2025-03-08,Central Mandi,Grain,Wheat,31.39,38.37,34.88,1.41
2025-03-08,North Mandi,Grain,Wheat,30.76,37.6,34.18,0.46
2025-03-08,South Mandi,Grain,Wheat,30.01,36.67,33.34,0.55
2025-03-08,Central Mandi,Grain,Rice,48.9,59.76,54.33,0.83
2025-03-08,North Mandi,Grain,Rice,45.51,55.63,50.57,2.98
2025-03-08,South Mandi,Grain,Rice,44.33,54.19,49.26,4.58
2025-03-09,Central Mandi,Vegetable,Tomato,4.5,5.5,5.0,1.04
2025-03-09,North Mandi,Vegetable,Tomato,18.23,22.28,20.25,0.81
2025-03-09,South Mandi,Vegetable,Tomato,43.62,53.32,48.47,1.37
2025-03-09,Central Mandi,Vegetable,Potato,23.72,29.0,26.36,0.69
2025-03-09,North Mandi,Vegetable,Potato,30.28,37.02,33.65,0.61
2025-03-09,South Mandi,Vegetable,Potato,20.44,24.98,22.71,0.61
2025-03-09,Central Mandi,Vegetable,Onion,37.67,46.05,41.86,0.33
2025-03-09,North Mandi,Vegetable,Onion,27.86,34.04,30.95,0.74
2025-03-09,South Mandi,Vegetable,Onion,22.99,28.09,25.54,3.18
2025-03-09,Central Mandi,Fruit,Apple,107.35,131.21,119.28,1.93
2025-03-09,North Mandi,Fruit,Apple,116.28,142.12,129.2,0.43
2025-03-09,South Mandi,Fruit,Apple,105.8,129.32,117.56,5.27
2025-03-09,Central Mandi,Grain,Wheat,29.71,36.31,33.01,0.84
2025-03-09,North Mandi,Grain,Wheat,30.25,36.97,33.61,1.8
2025-03-09,South Mandi,Grain,Wheat,32.61,39.85,36.23,0.06
2025-03-09,Central Mandi,Grain,Rice,42.8,52.3,47.55,2.51
2025-03-09,North Mandi,Grain,Rice,37.35,45.65,41.5,3.62
2025-03-09,South Mandi,Grain,Rice,44.01,53.79,48.9,4.64
2025-03-10,Central Mandi,Vegetable,Tomato,24.45,29.89,27.17,0.71
2025-03-10,North Mandi,Vegetable,Tomato,37.58,45.94,41.76,0.75
2025-03-10,South Mandi,Vegetable,Tomato,63.3,77.36,70.33,0.02
2025-03-10,Central Mandi,Vegetable,Potato,24.66,30.14,27.4,1.24
2025-03-10,North Mandi,Vegetable,Potato,20.3,24.82,22.56,0.84
2025-03-10,South Mandi,Vegetable,Potato,23.83,29.13,26.48,0.84
2025-03-10,Central Mandi,Vegetable,Onion,24.08,29.42,26.75,0.98
2025-03-10,North Mandi,Vegetable,Onion,29.98,36.64,33.31,0.33
2025-03-10,South Mandi,Vegetable,Onion,39.42,48.18,43.8,1.22
2025-03-10,Central Mandi,Fruit,Apple,113.23,138.39,125.81,0.13
2025-03-10,North Mandi,Fruit,Apple,120.03,146.71,133.37,0.17
2025-03-10,South Mandi,Fruit,Apple,114.13,139.49,126.81,1.92
2025-03-10,Central Mandi,Grain,Wheat,33.33,40.73,37.03,0.33
2025-03-10,North Mandi,Grain,Wheat,32.86,40.16,36.51,0.34
2025-03-10,South Mandi,Grain,Wheat,31.05,37.95,34.5,0.07
2025-03-10,Central Mandi,Grain,Rice,47.07,57.53,52.3,0.92
2025-03-10,North Mandi,Grain,Rice,45.8,55.98,50.89,1.03
2025-03-10,South Mandi,Grain,Rice,44.3,54.14,49.22,2.08
2025-03-11,Central Mandi,Vegetable,Tomato,30.38,37.14,33.76,0.48
2025-03-11,North Mandi,Vegetable,Tomato,36.39,44.47,40.43,1.49
2025-03-11,South Mandi,Vegetable,Tomato,38.21,46.71,42.46,1.33
2025-03-11,Central Mandi,Vegetable,Potato,22.25,27.19,24.72,0.02
2025-03-11,North Mandi,Vegetable,Potato,24.22,29.6,26.91,2.0
2025-03-11,South Mandi,Vegetable,Potato,20.21,24.71,22.46,0.77
2025-03-11,Central Mandi,Vegetable,Onion,21.42,26.18,23.8,0.42
2025-03-11,North Mandi,Vegetable,Onion,18.58,22.72,20.65,0.4
2025-03-11,South Mandi,Vegetable,Onion,32.62,39.86,36.24,2.31
2025-03-11,Central Mandi,Fruit,Apple,87.23,106.61,96.92,0.37
2025-03-11,North Mandi,Fruit,Apple,120.12,146.82,133.47,1.35
2025-03-11,South Mandi,Fruit,Apple,105.8,129.32,117.56,2.67
2025-03-11,Central Mandi,Grain,Wheat,31.17,38.09,34.63,0.78
2025-03-11,North Mandi,Grain,Wheat,31.2,38.14,34.67,0.95
2025-03-11,South Mandi,Grain,Wheat,35.98,43.98,39.98,0.2
2025-03-11,Central Mandi,Grain,Rice,43.71,53.43,48.57,0.65
2025-03-11,North Mandi,Grain,Rice,42.92,52.46,47.69,1.14
2025-03-11,South Mandi,Grain,Rice,50.19,61.35,55.77,0.6
2025-03-12,Central Mandi,Vegetable,Tomato,20.37,24.89,22.63,0.53
2025-03-12,North Mandi,Vegetable,Tomato,22.37,27.35,24.86,0.02
2025-03-12,South Mandi,Vegetable,Tomato,43.76,53.48,48.62,0.44
2025-03-12,Central Mandi,Vegetable,Potato,24.13,29.49,26.81,0.05
2025-03-12,North Mandi,Vegetable,Potato,21.47,26.25,23.86,1.34
2025-03-12,South Mandi,Vegetable,Potato,19.24,23.52,21.38,0.35
2025-03-12,Central Mandi,Vegetable,Onion,14.98,18.3,16.64,0.13
2025-03-12,North Mandi,Vegetable,Onion,39.81,48.65,44.23,0.4
2025-03-12,South Mandi,Vegetable,Onion,33.46,40.9,37.18,0.13
2025-03-12,Central Mandi,Fruit,Apple,139.25,170.19,154.72,0.18
2025-03-12,North Mandi,Fruit,Apple,132.66,162.14,147.4,0.43
2025-03-12,South Mandi,Fruit,Apple,121.62,148.64,135.13,0.9
2025-03-12,Central Mandi,Grain,Wheat,30.56,37.36,33.96,0.02
2025-03-12,North Mandi,Grain,Wheat,29.99,36.65,33.32,1.46
2025-03-12,South Mandi,Grain,Wheat,33.81,41.33,37.57,1.23
2025-03-12,Central Mandi,Grain,Rice,44.13,53.93,49.03,1.76
2025-03-12,North Mandi,Grain,Rice,42.99,52.55,47.77,3.57
2025-03-12,South Mandi,Grain,Rice,43.53,53.21,48.37,1.26
2025-03-13,Central Mandi,Vegetable,Tomato,47.73,58.33,53.03,0.08
2025-03-13,North Mandi,Vegetable,Tomato,25.45,31.11,28.28,0.84
2025-03-13,South Mandi,Vegetable,Tomato,30.38,37.14,33.76,0.27
2025-03-13,Central Mandi,Vegetable,Potato,22.36,27.34,24.85,0.34
2025-03-13,North Mandi,Vegetable,Potato,23.55,28.79,26.17,0.28
2025-03-13,South Mandi,Vegetable,Potato,19.48,23.82,21.65,0.33
